Date,Map,Team 1 ID,Team 1 Start Side,Team 1 Score,Team 1 Half 1 Score,Team 1 Half 2 Score,Team 1 Overtime Score,Team 2 ID,Team 2 Start Side,Team 2 Score,Team 2 Half 1 Score,Team 2 Half 2 Score,Team 2 Overtime Score,Match ID
4/29/15,Inferno,6132,T,16,14,2,0,5998,CT,1,1,0,0,2295447/method-vs-affnity-cevo-professional-season-7
4/2/15,Mirage,5323,T,16,14,2,0,6068,CT,4,1,3,0,2294949/jqntefabrikken-vs-free-transfer-copenhagen-games-2015
12/23/14,Cache,5958,T,8,6,2,0,5957,CT,16,9,7,0,2293810/mnm-vs-shazandals-csgo-aoc-uk-challenge-winter-6-2014-15
6/12/15,Dust2,5974,T,13,4,9,0,5752,CT,16,11,5,0,2296430/clg-vs-cloud9-cevo-professional-season-7
6/12/15,Train,5974,T,11,8,3,0,5752,CT,16,7,9,0,2296430/clg-vs-cloud9-cevo-professional-season-7
5/25/15,Cache,5752,T,16,13,3,0,6101,CT,2,2,0,0,2295933/cloud9-vs-vvv-cevo-professional-season-7
5/25/15,Inferno,5752,T,16,13,3,0,6101,CT,4,2,2,0,2295933/cloud9-vs-vvv-cevo-professional-season-7
3/4/15,Season,5284,T,8,6,2,0,5395,CT,16,9,7,0,2294495/titan-vs-penta-esea-invite-season-18-europe
9/16/15,Inferno,4411,CT,16,9,7,0,6137,T,9,6,3,0,2298039/nip-vs-sk-esl-esea-pro-league-season-2
4/29/15,Cache,5454,T,7,6,1,0,6101,CT,16,9,7,0,2295446/skdc-vs-vvv-cevo-professional-season-7
4/29/15,Inferno,5454,T,13,6,7,0,6101,CT,16,9,7,0,2295446/skdc-vs-vvv-cevo-professional-season-7
4/2/15,Nuke,6075,T,2,1,1,0,4736,CT,16,14,2,0,2294959/no-rhythm-vs-lions-copenhagen-games-2015
12/21/14,Mirage,5690,T,16,9,7,0,5950,CT,7,6,1,0,2293785/zbrilo-vs-quit-cis-rising-league-season-2
12/21/14,Inferno,5690,T,12,8,4,0,5950,CT,16,7,9,0,2293785/zbrilo-vs-quit-cis-rising-league-season-2
12/21/14,Nuke,5690,T,6,4,2,0,5950,CT,16,11,5,0,2293785/zbrilo-vs-quit-cis-rising-league-season-2
9/16/15,Mirage,5139,CT,16,12,4,0,5105,T,8,3,5,0,2298028/denmark-vs-romania-world-championships-2015-european-qualifier
5/25/15,Train,6118,CT,7,4,3,0,5752,T,16,11,5,0,2295932/tempo-storm-vs-cloud9-cevo-professional-season-7
5/25/15,Inferno,6118,CT,2,1,1,0,5752,T,16,14,2,0,2295932/tempo-storm-vs-cloud9-cevo-professional-season-7
6/12/15,Mirage,6033,T,31,2,13,16,6021,CT,27,13,2,12,2296416/keyd-stars-vs-luminosity-esl-esea-pro-league-season-1
3/4/15,Cache,6015,CT,13,12,1,0,5395,T,16,3,13,0,2294497/vega-squadron-vs-penta-game-show-csgo-league-season-2
4/28/15,Mirage,5962,T,20,4,11,5,4468,CT,22,11,4,7,2295438/lgb-vs-x6tence-cevo-professional-season-7
4/28/15,Overpass,5962,T,16,9,7,0,4468,CT,7,6,1,0,2295438/lgb-vs-x6tence-cevo-professional-season-7
4/2/15,Mirage,4546,CT,16,12,4,0,6081,T,5,3,2,0,2294950/puta-vs-tjs-helte-copenhagen-games-2015
12/21/14,Inferno,5906,T,16,3,13,0,5955,CT,14,12,2,0,2293799/torqued-vs-ap-mumb-mlg-x-games-championship-qualifier-2-na
12/21/14,Mirage,5906,T,16,12,4,0,5955,CT,8,3,5,0,2293799/torqued-vs-ap-mumb-mlg-x-games-championship-qualifier-2-na
5/25/15,Cache,6117,T,6,5,1,0,5973,CT,16,10,6,0,2295916/ace-vs-liquid-esl-esea-pro-league-season-1
3/4/15,Season,4548,CT,5,4,1,0,5284,T,16,11,5,0,2294494/cph-wolves-vs-titan-esea-invite-season-18-europe
9/16/15,Inferno,5111,CT,16,10,6,0,5144,T,9,5,4,0,2298032/serbia-vs-ukraine-world-championships-2015-european-qualifier
6/12/15,Dust2,5775,CT,10,2,8,0,5752,T,16,13,3,0,2296429/elevate-vs-cloud9-cevo-professional-season-7
6/12/15,Inferno,5775,CT,19,11,4,4,5752,T,22,4,11,7,2296429/elevate-vs-cloud9-cevo-professional-season-7
4/28/15,Mirage,5378,CT,11,10,1,0,5422,T,16,5,11,0,2295437/virtuspro-vs-dignitas-global-offensive-champions-league-season-1
4/2/15,Cache,4413,CT,16,12,4,0,6076,T,4,3,1,0,2294961/lemondogs-vs-retake-copenhagen-games-2015
12/21/14,Cache,5524,T,16,9,7,0,5844,CT,6,6,0,0,2293787/alientech-vs-treserredoisell-xfunction-masters-by-hitbox
12/21/14,Inferno,5524,T,16,8,8,0,5844,CT,12,7,5,0,2293787/alientech-vs-treserredoisell-xfunction-masters-by-hitbox
5/25/15,Inferno,6021,CT,16,11,5,0,6117,T,5,4,1,0,2295915/luminosity-vs-ace-esl-esea-pro-league-season-1
3/4/15,Mirage,5310,CT,15,7,8,0,5970,T,15,8,7,0,2294496/hellraisers-vs-ggwp-game-show-csgo-league-season-2
7/30/15,Cache,6253,CT,16,9,7,0,6254,T,7,6,1,0,2297201/venom-vs-quintic-cevo-professional-season-8-placement-na
9/16/15,Cache,5115,CT,16,7,9,0,5105,T,14,8,6,0,2298027/kazakhstan-vs-romania-world-championships-2015-european-qualifier
6/12/15,Train,6033,T,16,9,7,0,4645,CT,8,6,2,0,2296415/keyd-stars-vs-mousespaz-esl-esea-pro-league-season-1
4/28/15,Cache,5422,T,7,3,4,0,5378,CT,16,12,4,0,2295436/dignitas-vs-virtuspro-global-offensive-champions-league-season-1
4/2/15,Cache,5613,CT,16,14,2,0,6069,T,2,1,1,0,2294958/inshock-vs-fugl-copenhagen-games-2015
3/4/15,Dust2,5395,CT,8,4,4,0,4548,T,16,11,5,0,2294493/penta-vs-cph-wolves-esea-invite-season-18-europe
5/24/15,Mirage,6033,T,13,5,8,0,5973,CT,16,10,6,0,2295914/keyd-stars-vs-liquid-esl-esea-pro-league-season-1
7/30/15,Cache,6166,CT,17,12,3,2,6164,T,19,3,12,4,2297200/astral-authority-vs-mortality-cevo-professional-season-8-placement-na
6/12/15,Mirage,6117,T,2,2,0,0,5974,CT,16,13,3,0,2296414/ace-vs-clg-esl-esea-pro-league-season-1
9/16/15,Train,5284,T,7,3,4,0,5991,CT,16,12,4,0,2298018/titan-vs-envyus-faceit-league-2015-stage-3
4/2/15,Nuke,4443,CT,13,10,3,0,6069,T,16,5,11,0,2294934/prime-vs-fugl-copenhagen-games-2015
4/28/15,Mirage,4494,CT,12,7,5,0,5995,T,16,8,8,0,2295435/mousesports-vs-g2-global-offensive-champions-league-season-1
12/21/14,Dust2,4469,T,16,12,4,0,5944,CT,4,3,1,0,2293784/k1ck-vs-egeneration-xfunction-masters-by-hitbox
12/21/14,Nuke,4469,T,16,13,3,0,5944,CT,2,2,0,0,2293784/k1ck-vs-egeneration-xfunction-masters-by-hitbox
3/4/15,Overpass,5378,T,16,9,7,0,5395,CT,10,6,4,0,2294509/virtuspro-vs-penta-global-offensive-champions-league-season-1
7/30/15,Dust2,5775,T,16,12,4,0,6258,CT,7,3,4,0,2297198/elevate-vs-zomblerz-cevo-professional-season-8-placement-na
5/24/15,Mirage,6132,CT,14,11,3,0,6118,T,16,4,12,0,2295913/method-vs-tempo-storm-esl-esea-pro-league-season-1
4/2/15,Nuke,6067,T,16,7,9,0,6062,CT,9,8,1,0,2294935/frederiksberg-vs-1-holdet-copenhagen-games-2015
9/16/15,Dust2,6137,T,4,3,1,0,5996,CT,16,12,4,0,2298038/sk-vs-tsm-esl-esea-pro-league-season-2
6/12/15,Inferno,5974,T,13,3,10,0,6021,CT,16,12,4,0,2296413/clg-vs-luminosity-esl-esea-pro-league-season-1
12/16/14,Mirage,5940,T,16,8,8,0,5928,CT,9,7,2,0,2293742/jesus-christ-vs-girls-generation-csgo-aoc-uk-challenge-winter-5-2014-15
12/16/14,Overpass,5940,T,5,3,2,0,5928,CT,16,12,4,0,2293742/jesus-christ-vs-girls-generation-csgo-aoc-uk-challenge-winter-5-2014-15
12/16/14,Cache,5940,T,16,5,11,0,5928,CT,13,10,3,0,2293742/jesus-christ-vs-girls-generation-csgo-aoc-uk-challenge-winter-5-2014-15
3/4/15,Cobblestone,5378,CT,21,8,7,6,5395,T,15,7,8,0,2294508/virtuspro-vs-penta-global-offensive-champions-league-season-1
4/2/15,Nuke,6064,CT,11,9,2,0,6072,T,16,6,10,0,2294938/denied-vs-malefiq-copenhagen-games-2015
5/24/15,Cobblestone,5422,CT,12,4,8,0,4608,T,16,11,5,0,2295912/dignitas-vs-natus-vincere-esl-esea-pro-league-season-1
7/29/15,Mirage,6253,T,2,2,0,0,5775,CT,16,13,3,0,2297181/venom-vs-elevate-cevo-professional-season-8-placement-na
9/16/15,Cobblestone,5058,T,16,13,3,0,5144,CT,9,2,7,0,2298031/hungary-vs-ukraine-world-championships-2015-european-qualifier
12/16/14,Cache,5928,CT,16,12,4,0,5939,T,8,3,5,0,2293738/girls-generation-vs-kfc-b-day-csgo-aoc-uk-challenge-winter-5-2014-15
6/11/15,Cobblestone,5422,CT,26,11,4,11,5378,T,23,4,11,8,2296425/dignitas-vs-virtuspro-global-offensive-champions-league-season-1
6/11/15,Mirage,5422,CT,16,6,10,0,5378,T,12,9,3,0,2296425/dignitas-vs-virtuspro-global-offensive-champions-league-season-1
4/28/15,Cache,5995,CT,14,11,3,0,4494,T,16,4,12,0,2295434/g2-vs-mousesports-global-offensive-champions-league-season-1
5/24/15,Inferno,6150,CT,5,3,2,0,5897,T,16,12,4,0,2295940/flipsid3-staff-vs-goodgameru-staff-virtuspro-staff-cup-2
3/4/15,Mirage,6019,CT,16,5,11,0,6009,T,14,10,4,0,2294500/ignite-vs-fenix-fire-rgn-intercontinental-open-na
3/4/15,Inferno,6019,CT,16,3,13,0,6009,T,14,12,2,0,2294500/ignite-vs-fenix-fire-rgn-intercontinental-open-na
7/29/15,Cobblestone,6255,T,17,5,10,2,6239,CT,19,10,5,4,2297180/liquid8-vs-nexus-cevo-professional-season-8-placement-na
4/2/15,Nuke,6042,T,16,7,9,0,6065,CT,13,8,5,0,2294931/mnm-vs-e9-copenhagen-games-2015
9/16/15,Dust2,5115,CT,3,2,1,0,5135,T,16,13,3,0,2298026/kazakhstan-vs-portugal-world-championships-2015-european-qualifier
3/3/15,Dust2,4494,CT,16,8,8,0,5970,T,9,7,2,0,2294468/mousesports-vs-ggwp-game-show-csgo-league-season-2
12/16/14,Cobblestone,5454,T,16,11,5,0,5937,CT,4,4,0,0,2293737/skdc-vs-syops-mlg-x-games-championship-qualifier-1-north-america
12/16/14,Overpass,5454,T,16,10,6,0,5937,CT,8,5,3,0,2293737/skdc-vs-syops-mlg-x-games-championship-qualifier-1-north-america
6/11/15,Inferno,4608,T,16,6,9,1,5310,CT,19,9,6,4,2296412/natus-vincere-vs-hellraisers-esl-esea-pro-league-season-1
5/24/15,Inferno,5988,CT,6,6,0,0,4411,T,16,9,7,0,2295911/flipsid3-vs-nip-esl-esea-pro-league-season-1
4/28/15,Cache,5974,T,19,7,8,4,6098,CT,17,8,7,2,2295427/clg-vs-nihilum-cevo-professional-season-7
4/28/15,Overpass,5974,T,16,10,6,0,6098,CT,6,5,1,0,2295427/clg-vs-nihilum-cevo-professional-season-7
4/2/15,Nuke,6078,T,16,7,9,0,6080,CT,9,8,1,0,2294936/sharkgaming-vs-tempest-copenhagen-games-2015
4/28/15,Inferno,5700,CT,6,5,1,0,6121,T,16,10,6,0,2295429/lunatik-vs-noble-honor-rgn-spring-classic
4/28/15,Season,5700,CT,16,6,10,0,6121,T,13,9,4,0,2295429/lunatik-vs-noble-honor-rgn-spring-classic
4/28/15,Overpass,5700,CT,16,9,7,0,6121,T,9,6,3,0,2295429/lunatik-vs-noble-honor-rgn-spring-classic
5/24/15,Cache,6153,T,9,7,2,0,5897,CT,16,8,8,0,2295937/sk-staff-vs-goodgameru-staff-virtuspro-staff-cup-2
9/16/15,Dust2,5144,CT,15,7,8,0,5103,T,15,8,7,0,2298030/ukraine-vs-netherlands-world-championships-2015-european-qualifier
6/11/15,Cobblestone,4477,CT,7,4,3,0,6168,T,16,11,5,0,2296422/publiclirse-vs-1337-cevo-professional-season-7
6/11/15,Cache,4477,CT,6,3,3,0,6168,T,16,12,4,0,2296422/publiclirse-vs-1337-cevo-professional-season-7
3/3/15,Inferno,5422,CT,16,9,7,0,5766,T,9,6,3,0,2294467/dignitas-vs-orbit-game-show-csgo-league-season-2
12/15/14,Mirage,4645,T,16,10,6,0,5904,CT,7,5,2,0,2293729/mousespaz-vs-rhythm-rgn-winter-classic
12/15/14,Inferno,4645,T,16,10,6,0,5904,CT,13,5,8,0,2293729/mousespaz-vs-rhythm-rgn-winter-classic
4/2/15,Nuke,6077,T,16,13,3,0,6066,CT,10,2,8,0,2294932/sapiens-vs-foxamox-copenhagen-games-2015
4/28/15,Dust2,6057,T,5,4,1,0,6055,CT,16,11,5,0,2295444/mostly-harmless-vs-woosah-rgn-spring-classic
4/28/15,Inferno,6057,T,11,2,9,0,6055,CT,16,13,3,0,2295444/mostly-harmless-vs-woosah-rgn-spring-classic
5/24/15,Mirage,6151,CT,16,14,2,0,6150,T,1,1,0,0,2295936/sltvselectah-staff-vs-flipsid3-staff-virtuspro-staff-cup-2
6/11/15,Cache,5991,T,16,7,9,0,4608,CT,12,8,4,0,2296411/envyus-vs-natus-vincere-esl-esea-pro-league-season-1
9/16/15,Dust2,5105,T,11,9,2,0,5135,CT,16,6,10,0,2298025/romania-vs-portugal-world-championships-2015-european-qualifier
12/14/14,Mirage,5933,CT,16,12,4,0,5934,T,3,3,0,0,2293733/ngulv-vs-gameagents-relaxcube-csgo-christmas-cup
12/14/14,Cache,5933,CT,16,12,4,0,5934,T,5,3,2,0,2293733/ngulv-vs-gameagents-relaxcube-csgo-christmas-cup
4/2/15,Nuke,6081,CT,16,9,7,0,6071,T,14,6,8,0,2294929/tjs-helte-vs-kroghs-kanoner-copenhagen-games-2015
4/27/15,Mirage,4593,CT,6,5,1,0,5949,T,16,10,6,0,2295414/cplay-vs-piter-gameplan-pro-league
4/27/15,Overpass,4593,CT,12,8,4,0,5949,T,16,7,9,0,2295414/cplay-vs-piter-gameplan-pro-league
9/16/15,Inferno,5974,CT,16,11,5,0,6132,T,6,4,2,0,2297998/clg-vs-method-esl-esea-pro-league-season-2
5/24/15,Train,4411,T,16,6,10,0,5988,CT,11,9,2,0,2295910/nip-vs-flipsid3-esl-esea-pro-league-season-1
7/28/15,Cache,5319,CT,16,12,4,0,5310,T,12,3,9,0,2297171/property-vs-hellraisers-global-offensive-champions-league-season-1
7/28/15,Dust2,5319,CT,6,6,0,0,5310,T,16,9,7,0,2297171/property-vs-hellraisers-global-offensive-champions-league-season-1
7/28/15,Inferno,5319,CT,12,10,2,0,5310,T,16,5,11,0,2297171/property-vs-hellraisers-global-offensive-champions-league-season-1
3/3/15,Dust2,4991,T,16,10,6,0,5395,CT,7,5,2,0,2294466/fnatic-vs-penta-esea-invite-season-18-europe
4/2/15,Nuke,4698,T,1,1,0,0,4732,CT,16,14,2,0,2294930/espuma-vs-partyastronauts-copenhagen-games-2015
6/11/15,Cobblestone,4991,CT,7,6,1,0,5284,T,16,9,7,0,2296420/fnatic-vs-titan-faceit-league-2015-stage-2
12/14/14,Dust2,5680,T,13,5,8,0,4791,CT,16,10,6,0,2293728/athletico-vs-immunity-faceit-oceanic-invitational
12/14/14,Cache,5680,T,16,7,9,0,4791,CT,10,8,2,0,2293728/athletico-vs-immunity-faceit-oceanic-invitational
12/14/14,Inferno,5680,T,21,5,10,6,4791,CT,16,10,5,1,2293728/athletico-vs-immunity-faceit-oceanic-invitational
3/3/15,Mirage,5995,CT,9,2,7,0,4548,T,16,13,3,0,2294492/g2-vs-cph-wolves-global-offensive-champions-league-season-1
9/16/15,Train,5973,T,6,5,1,0,6292,CT,16,10,6,0,2297999/liquid-vs-conquest-esl-esea-pro-league-season-2
5/24/15,Cache,4477,T,16,13,3,0,4468,CT,7,2,5,0,2295836/publiclirse-vs-x6tence-cevo-professional-season-7
5/24/15,Mirage,4477,T,6,5,1,0,4468,CT,16,10,6,0,2295836/publiclirse-vs-x6tence-cevo-professional-season-7
6/11/15,Overpass,5422,CT,16,14,2,0,5988,T,1,1,0,0,2296410/dignitas-vs-flipsid3-esl-esea-pro-league-season-1
4/2/15,Nuke,6068,CT,16,13,3,0,6074,T,2,2,0,0,2294939/free-transfer-vs-mixerino-copenhagen-games-2015
4/27/15,Cache,5319,T,19,6,9,4,5395,CT,22,9,6,7,2295426/property-vs-penta-cevo-professional-season-7
4/27/15,Mirage,5319,T,16,14,2,0,5395,CT,1,1,0,0,2295426/property-vs-penta-cevo-professional-season-7
12/14/14,Inferno,4791,T,16,10,6,0,5932,CT,13,5,8,0,2293727/immunity-vs-the-originals-faceit-oceanic-invitational
5/24/15,Mirage,6150,T,16,5,11,0,5897,CT,14,10,4,0,2295925/flipsid3-staff-vs-goodgameru-staff-virtuspro-staff-cup-2
4/2/15,Dust2,6079,CT,22,10,5,7,6064,T,19,5,10,4,2294922/fona-vs-denied-copenhagen-games-2015
7/23/15,Default,5122,T,16,8,8,0,4532,CT,13,7,6,0,2297132/leisure-vs-esc-izaktv-summer-cup
9/16/15,Overpass,5974,T,10,7,3,0,5005,CT,16,8,8,0,2298000/clg-vs-complexity-esl-esea-pro-league-season-2
3/3/15,Overpass,5995,T,16,9,7,0,4548,CT,10,6,4,0,2294491/g2-vs-cph-wolves-global-offensive-champions-league-season-1
4/27/15,Inferno,5709,CT,6,5,1,0,5907,T,16,10,6,0,2295423/tempo-vs-winoutnet-rgn-spring-classic
4/27/15,Mirage,5709,CT,16,9,7,0,5907,T,10,6,4,0,2295423/tempo-vs-winoutnet-rgn-spring-classic
4/27/15,Overpass,5709,CT,16,8,8,0,5907,T,14,7,7,0,2295423/tempo-vs-winoutnet-rgn-spring-classic
6/11/15,Cobblestone,5378,CT,16,13,3,0,4608,T,2,2,0,0,2296419/virtuspro-vs-natus-vincere-faceit-league-2015-stage-2
12/14/14,Inferno,5680,T,16,7,9,0,5931,CT,9,8,1,0,2293726/athletico-vs-aftershock-faceit-oceanic-invitational
4/2/15,Dust2,6078,T,16,6,9,1,5323,CT,19,9,6,4,2294920/sharkgaming-vs-jqntefabrikken-copenhagen-games-2015
9/16/15,Cobblestone,6321,T,16,7,9,0,6367,CT,8,8,0,0,2298010/coast-vs-swarm-rgn-freedom-cup
6/11/15,Dust2,5847,T,15,8,7,0,5338,CT,19,7,8,0,2296432/acg-vs-teamswagyolo-uprise-champions-cup-season-3-qualifier
6/11/15,Cobblestone,5847,T,8,5,3,0,5338,CT,16,10,6,0,2296432/acg-vs-teamswagyolo-uprise-champions-cup-season-3-qualifier
3/3/15,Mirage,5970,CT,15,9,6,0,5355,T,15,6,9,0,2294482/ggwp-vs-mykpv-gameplan-pro-league
5/24/15,Mirage,4608,CT,14,6,8,0,4411,T,16,9,7,0,2295909/natus-vincere-vs-nip-esl-esea-pro-league-season-1
7/23/15,Mirage,5122,T,16,10,6,0,4532,CT,5,5,0,0,2297122/leisure-vs-esc-izaktv-summer-cup
7/23/15,Cache,5122,T,7,7,0,0,4532,CT,16,8,8,0,2297122/leisure-vs-esc-izaktv-summer-cup
7/23/15,Overpass,5122,T,16,5,11,0,4532,CT,14,10,4,0,2297122/leisure-vs-esc-izaktv-summer-cup
12/12/14,Cache,5700,T,16,9,7,0,5904,CT,7,6,1,0,2293709/lunatik-vs-rhythm-rgn-winter-classic
12/12/14,Inferno,5700,T,7,6,1,0,5904,CT,16,9,7,0,2293709/lunatik-vs-rhythm-rgn-winter-classic
12/12/14,Nuke,5700,T,23,4,11,8,5904,CT,25,11,4,10,2293709/lunatik-vs-rhythm-rgn-winter-classic
5/24/15,Cache,5885,T,12,5,7,0,5903,CT,16,10,6,0,2295934/nip-staff-vs-sltv-staff-virtuspro-staff-cup-2
7/23/15,Cobblestone,6057,CT,6,3,3,0,6239,T,16,12,4,0,2297106/mostly-harmless-vs-nexus-cevo-professional-season-8-placement-na
3/3/15,Cache,6009,T,16,8,8,0,6011,CT,8,7,1,0,2294463/fenix-fire-vs-backfire-rgn-intercontinental-open-na
3/3/15,Mirage,6009,T,16,10,6,0,6011,CT,6,5,1,0,2294463/fenix-fire-vs-backfire-rgn-intercontinental-open-na
4/2/15,Dust2,5790,T,16,6,10,0,6067,CT,12,9,3,0,2294928/schlaegeros-vs-frederiksberg-copenhagen-games-2015
9/16/15,Cache,6191,CT,14,5,9,0,5005,T,16,10,6,0,2298001/enemy-vs-complexity-esl-esea-pro-league-season-2
4/26/15,Inferno,5347,CT,12,9,3,0,4477,T,16,6,10,0,2295407/bluejays-vs-publiclirse-rgn-pro-series-eu-closed-qualifier
4/26/15,Cache,5347,CT,19,5,10,4,4477,T,17,10,5,2,2295407/bluejays-vs-publiclirse-rgn-pro-series-eu-closed-qualifier
4/26/15,Mirage,5347,CT,16,5,11,0,4477,T,14,10,4,0,2295407/bluejays-vs-publiclirse-rgn-pro-series-eu-closed-qualifier
6/11/15,Mirage,5378,T,22,5,10,7,5310,CT,19,10,5,4,2296408/virtuspro-vs-hellraisers-esl-esea-pro-league-season-1
12/12/14,Cache,4643,T,16,9,7,0,5775,CT,13,6,7,0,2293711/liquid-vs-elevate-cevo-professional-season-6
4/2/15,Dust2,4443,CT,7,3,4,0,5929,T,16,12,4,0,2294926/prime-vs-space-soldiers-copenhagen-games-2015
7/23/15,Cache,6258,T,9,8,1,0,6254,CT,16,7,9,0,2297107/zomblerz-vs-quintic-cevo-professional-season-8-placement-na
9/15/15,Train,5284,T,16,7,9,0,5988,CT,9,8,1,0,2297986/titan-vs-flipsid3-cevo-professional-season-8
9/15/15,Inferno,5284,T,16,10,6,0,5988,CT,8,5,3,0,2297986/titan-vs-flipsid3-cevo-professional-season-8
12/11/14,Nuke,5904,T,16,7,9,0,5730,CT,10,8,2,0,2293703/rhythm-vs-vexx-rgn-winter-classic
3/2/15,Nuke,5378,CT,16,12,4,0,5284,T,8,3,5,0,2294460/virtuspro-vs-titan-esea-invite-season-18-europe
5/24/15,Mirage,4991,T,16,6,10,0,4608,CT,12,9,3,0,2295908/fnatic-vs-natus-vincere-esl-esea-pro-league-season-1
4/23/15,Inferno,5988,CT,8,4,4,0,5727,T,16,11,5,0,2295378/flipsid3-vs-encore-game-show-csgo-league-season-2
4/23/15,Mirage,5988,CT,16,8,8,0,5727,T,10,7,3,0,2295378/flipsid3-vs-encore-game-show-csgo-league-season-2
4/23/15,Nuke,5988,CT,14,10,4,0,5727,T,16,5,11,0,2295378/flipsid3-vs-encore-game-show-csgo-league-season-2
4/2/15,Dust2,4546,T,16,8,8,0,6068,CT,11,7,4,0,2294921/puta-vs-free-transfer-copenhagen-games-2015
7/23/15,Cache,6132,CT,16,7,9,0,6255,T,10,8,2,0,2297108/method-vs-liquid8-cevo-professional-season-8-placement-na
5/24/15,Mirage,6153,T,5,2,3,0,6151,CT,16,13,3,0,2295924/sk-staff-vs-sltvselectah-staff-virtuspro-staff-cup-2
3/2/15,Cache,5970,T,9,3,6,0,5579,CT,16,12,4,0,2294454/ggwp-vs-volgare-gameplan-pro-league
12/11/14,Cache,5730,T,7,7,0,0,5479,CT,16,8,8,0,2293706/affnity-vs-mythic-cevo-professional-season-6
9/15/15,Dust2,5058,T,12,2,10,0,5142,CT,16,13,3,0,2297995/hungary-vs-france-world-championships-2015-european-qualifier
4/23/15,Mirage,4494,T,4,4,0,0,4608,CT,16,11,5,0,2295384/mousesports-vs-natus-vincere-global-offensive-champions-league-season-1
6/11/15,Cobblestone,4411,T,16,12,4,0,5991,CT,3,3,0,0,2296407/nip-vs-envyus-esl-esea-pro-league-season-1
7/22/15,Train,4477,CT,16,13,3,0,6259,T,2,2,0,0,2297118/publiclirse-vs-new-era-fe-izaktv-summer-cup
4/2/15,Dust2,4611,CT,16,14,2,0,6070,T,6,1,5,0,2294927/tempno-vs-hfyre-copenhagen-games-2015
5/24/15,Cache,5903,CT,11,10,1,0,5884,T,16,5,11,0,2295931/sltv-staff-vs-fnatic-staff-virtuspro-staff-cup-2
3/2/15,Cache,5378,T,16,8,8,0,4608,CT,9,7,2,0,2294464/virtuspro-vs-natus-vincere-esea-invite-season-18-europe
12/10/14,Inferno,5709,CT,1,0,1,0,5904,T,16,15,1,0,2293698/tempo-vs-rhythm-rgn-winter-classic
4/23/15,Dust2,4608,T,14,11,3,0,4494,CT,16,4,12,0,2295380/natus-vincere-vs-mousesports-global-offensive-champions-league-season-1
9/15/15,Cache,4982,T,12,7,5,0,6167,CT,16,8,8,0,2297983/xpc-vs-enervate-hitbox-arena-showdown-invitational-3
9/15/15,Mirage,4982,T,26,8,7,11,6167,CT,24,7,8,9,2297983/xpc-vs-enervate-hitbox-arena-showdown-invitational-3
6/11/15,Dust2,5996,CT,16,13,3,0,5727,T,4,2,2,0,2296423/tsm-vs-encore-game-show-csgo-league-season-2
6/11/15,Mirage,5996,CT,16,10,6,0,5727,T,7,5,2,0,2296423/tsm-vs-encore-game-show-csgo-league-season-2
9/15/15,Cobblestone,4982,T,6,5,1,0,6167,CT,16,10,6,0,2297983/xpc-vs-enervate-hitbox-arena-showdown-invitational-3
4/2/15,Dust2,6077,T,9,8,1,0,4444,CT,16,7,9,0,2294919/sapiens-vs-blight-copenhagen-games-2015
5/24/15,Inferno,5885,CT,16,11,5,0,6152,T,4,4,0,0,2295930/nip-staff-vs-hellraiserspro-staff-virtuspro-staff-cup-2
7/22/15,Overpass,4608,CT,16,8,8,0,5422,T,10,7,3,0,2297103/natus-vincere-vs-dignitas-global-offensive-champions-league-season-1
7/22/15,Mirage,4608,CT,16,9,7,0,5422,T,10,6,4,0,2297103/natus-vincere-vs-dignitas-global-offensive-champions-league-season-1
12/9/14,Mirage,5578,CT,16,13,3,0,5928,T,4,2,2,0,2293700/ohyea-vs-girls-generation-csgo-aoc-uk-challenge-winter-4-2014-15
12/9/14,Overpass,5578,CT,10,5,5,0,5928,T,16,10,6,0,2293700/ohyea-vs-girls-generation-csgo-aoc-uk-challenge-winter-4-2014-15
12/9/14,Cache,5578,CT,8,5,3,0,5928,T,16,10,6,0,2293700/ohyea-vs-girls-generation-csgo-aoc-uk-challenge-winter-4-2014-15
3/2/15,Mirage,5579,T,13,4,9,0,4468,CT,16,11,5,0,2294453/volgare-vs-x6tence-gameplan-pro-league
4/23/15,Overpass,5378,CT,12,10,2,0,5962,T,16,5,11,0,2295377/virtuspro-vs-lgb-faceit-league-2015-stage-1
9/15/15,Inferno,4494,CT,8,7,1,0,4991,T,16,8,8,0,2297975/mousesports-vs-fnatic-esl-esea-pro-league-season-2
6/11/15,Overpass,4608,CT,16,12,4,0,5988,T,3,3,0,0,2296418/natus-vincere-vs-flipsid3-faceit-league-2015-stage-2
4/2/15,Dust2,6042,CT,10,7,3,0,6075,T,16,8,8,0,2294923/mnm-vs-no-rhythm-copenhagen-games-2015
7/22/15,Cobblestone,6259,CT,16,8,8,0,6085,T,13,7,6,0,2297115/new-era-fe-vs-epsilon-fe-izaktv-summer-cup
5/24/15,Inferno,5988,CT,6,4,2,0,4991,T,16,11,5,0,2295907/flipsid3-vs-fnatic-esl-esea-pro-league-season-1
12/9/14,Cache,5876,T,10,9,1,0,5928,CT,16,6,10,0,2293693/perilousrage-vs-girls-generation-csgo-aoc-uk-challenge-winter-4-2014-15
3/1/15,Cobblestone,5246,T,15,3,12,0,4903,CT,15,12,3,0,2294450/esc-vs-wild-gameplan-pro-league
7/22/15,Cache,4477,CT,14,9,5,0,5122,T,16,6,10,0,2297112/publiclirse-vs-leisure-izaktv-summer-cup
