Name,Country,ID
 malik,Russia,13479
 soju_j,Australia,12590
 kreamer,Japan,12145
 fP,Brazil,10810
 Dan,Colombia,13035
 sanzenbacher,Sweden,11255
 delio,Sweden,11700
 ht-,Chile,13480
 cchhaarr,Japan,12146
 xystem,Colombia,13036
 flex,Sweden,11256
 mirbit,Germany,11701
 nco,Chile,13481
 souL,Poland,13919
 QAKO,Japan,12147
 St3rl1ng,New Zealand,12591
 AndresR,Colombia,13037
 Celrate,Denmark,11257
 skoolage,Brazil,10811
 Nico,Germany,11702
 asL,Chile,13482
 dsay,Poland,13920
 dotnot,Japan,12148
 fumes,Australia,12592
 fr0slev,Denmark,11258
 qu1ck,Colombia,13038
 dso,Brazil,10812
 Zarin,Germany,11703
 Kriegs,Chile,13483
 wengli,Poland,13921
 J1rah,Australia,12593
 freak,Japan,12149
 slow,Colombia,13039
 mT,Germany,11704
 dandeus,Brazil,10813
 blade,Czech Republic,11259
 mofukar1x,Japan,12150
 Nezz,Colombia,13040
 Kronos,Australia,12594
 loWgii,Germany,11705
 gut0,Brazil,10814
 NIO,Slovakia,11260
 guin,Brazil,12151
 pablEt,Chile,13484
 Majestic,Mongolia,13922
 qua$icK,Colombia,13041
 Eudyo,China,12595
 swindler,Finland,11706
 ZaMpA,Brazil,10815
 allee,Iceland,11261
 Johnny Cash,Chile,13485
 POWELS,France,12152
 x1lents,Mongolia,13923
 LOGAN,France,13042
 Rv1,China,12596
 bland,Russia,11707
 jpnz,Brazil,10816
 waNker,Iceland,11262
 bARt,Chile,13486
 TouNy ,France,12153
 H4wk,Mongolia,13924
 heliuM,Sweden,13043
 RonaldoC,China,12597
 mihel,Russia,11708
 FBK,Brazil,10817
 nugget,Czech Republic,11263
 GZB,France,12154
 espi,Chile,13487
 Barbarian,Mongolia,13925
 Per0N,Sweden,13044
 17csgo,China,12598
 t1mzy,Russia,11709
 iDk,Brazil,10818
 akz,Chile,13488
 Wardell,Canada,11264
 Sh1ne,France,12155
 Konshi,Sweden,13045
 jungl,Mongolia,13926
 Cate,China,12599
 zeduce,Croatia,11710
 tt,Brazil,10819
 Journeey,France,12156
 NapO,France,11265
 getSUM,United States,13489
 dottie,Sweden,13046
 CagXD,Lithuania,13927
 kylin,China,12600
 mMBR,Mongolia,11711
 Kishi-San,Vietnam,13490
 gr3eps,Chile,10820
 EMYOR,France,12157
 Kazikenas,Lithuania,13928
 xype,Sweden,13047
 Tank,China,12601
 Sagemode,Mongolia,11712
 tONTONNNNN,France,11266
 Kaiser,Vietnam,13491
 huik,Chile,10821
 Destrian,Lithuania,13929
 hqx,France,12158
 N3R0,Hungary,13048
 wuyu,China,12602
 HdN,Uzbekistan,11713
 BluffeuR,France,11267
 LiQix,Lithuania,13930
 stalker398,Vietnam,13492
 Gauthierlelelele,France,12159
 gbk,Hungary,13049
 Tio,Chile,10822
 LoveLyBaby,China,12603
 SylFy,Japan,11714
 XENOUf,France,11268
 PaPa,Kazakhstan,13493
 Synopsis,Hungary,13050
 fUb,Lithuania,13931
 Coldinho,Kazakhstan,12160
 TK,Chile,10823
 flamelon,Japan,11715
 CYMNZ,China,12604
 scm,France,11269
 ToMi,Philippines,13494
 neware,Hungary,13051
 ChuChub,Hong Kong,13932
 KrizzeN,Kazakhstan,12161
 KODIAK,Brazil,10824
 deadR,Uzbekistan,11716
 WMM,China,12605
 afob,Sweden,11270
 denya,Canada,13495
 Raozy,Latvia,13052
 Tin,Hong Kong,13933
 d0NiNja,Uzbekistan,11717
 mcb,Brazil,10825
 goddza,Kazakhstan,12162
 f0rward2k,China,12606
 smooya,United Kingdom,11271
 9hr,China,11718
 broox,Canada,13496
 EARTH,Hong Kong,13934
 blackfire,Latvia,13053
 Yvonne,China,12607
 moonlight,Kazakhstan,12163
 tony,Brazil,10826
 Jesp,Sweden,11272
 rbfurious,Croatia,11719
 Lucky,France,13497
 ZCWC,China,12608
 prt,Brazil,10827
 Keung,Hong Kong,13935
 tokyo,Russia,12164
 zeph,Australia,13054
 yNc,Belgium,11273
 Sense,Georgia,11720
 Matix,France,11274
 iNvis,Czech Republic,12609
 Ayanox,Japan,13936
 creed,Russia,12165
 YetiBacon,Australia,13055
 maoaN,Germany,13498
 dok,Brazil,10828
 fuqu,Poland,11275
 Moop,Australia,13056
 kolobns,Russia,12166
 GUKEX,Georgia,11721
 file,Czech Republic,12610
 Kevkaa,Germany,13499
 jun,Brazil,10829
 steel,United Arab Emirates,13937
 L.C,Georgia,11722
 bid,Brazil,10830
 hyperhf,Russia,12167
 Dissonance,Australia,13057
 BRQN,Greece,13500
 swazt1ka,United Arab Emirates,13938
 Marko,Poland,11276
 Fraged,Czech Republic,12611
 Jorok,Mongolia,13939
 ovvy,Poland,11277
 mattcd,Australia,13058
 Pechyn,Czech Republic,12612
 MoiZzZ,Greece,13501
 NaN,Brazil,10831
 dAicON,Japan,12168
 raty,Georgia,11723
 Jooh,Mongolia,13940
 Entrezboy,Estonia,13059
 TOAO,Poland,11278
 DarkMioN,Japan,12169
 Kozlik,Czech Republic,12613
 ossada,Brazil,10832
 Deliver,Norway,13502
 shoti,Georgia,11724
 Gun Fu,Mongolia,13941
 Fraagen,Estonia,13060
 Creakz,Denmark,11279
 SaSRaI,Japan,12170
 zeziN,Brazil,10833
 zyored,Slovakia,12614
 Misation,Norway,13503
 revyy,Croatia,11725
 obelium,Uruguay,13061
 busha,Mongolia,13942
 maximjke,Russia,12171
 1ce,Australia,12615
 MW,Brazil,10834
 fa1th,Denmark,11280
 Puhlyi,Kyrgyzstan,11726
 luther,France,13504
 diovand,Uruguay,13062
 icewolf,Japan,13943
 ept,Brazil,10835
 cauzed,Denmark,11281
 Raindrop,China,12616
 vol4ek,Russia,12172
 Spr,Brazil,11727
 Ar,China,13505
 hiRoSi,Japan,13944
 seb,Uruguay,13063
 SprayMan,Brazil,10836
 sh0wtek,Australia,12617
 jzprG,Denmark,11282
 s0mbra,Brazil,11728
 kridQl,Russia,12173
 nOxii,France,13506
 kuririn,Japan,13945
 niko,Uruguay,13064
 HEL,Brazil,10837
 ottoNd,Finland,11283
 piahhZORD ,Brazil,11729
 pl1xx,Australia,12618
 trochu,Poland,12174
 nvK,France,13507
 Riq_u,Finland,11284
 fireeee,Brazil,13065
 ne0,Brazil,11730
 Mash,Japan,13946
 mawth,Brazil,10838
 p1xa,Poland,12175
 Spesh,Australia,12619
 Malikof,France,13508
 HMAR,Sweden,11285
 psy,Brazil,10839
 Demon,Brazil,13066
 snikk,Poland,12176
 kiiva,Brazil,11731
 RIPablo Escobar,Japan,13947
 VH,Australia,12620
 flamby,France,13509
 Dre,Mongolia,12621
 Igr,Brazil,13067
 ponczek,Poland,11286
 stripfLow,South Africa,11732
 tatazin,Brazil,10840
 PaCha,Poland,12177
 eizy,Mongolia,13948
 vanity,United Kingdom,13510
 BIEL THE MAGICIAN,Brazil,10841
 iZnoGouD,Mongolia,12622
 Murdocnen,United States,13511
 BRNZ1K,Brazil,11733
 darko,Poland,11287
 sKINEE,Mongolia,13949
 ovr,Brazil,13068
 Dominik,Poland,12178
 KHTEX,Brazil,10842
 Kroney,United States,13512
 hyd,Brazil,13069
 IZR,Mongolia,13950
 engel,Mongolia,12623
 HrabiaJakub,Poland,12179
 GW,Brazil,11734
 kowar,Poland,11288
 gaabxx,Brazil,10843
 Rawzy,United States,13513
 Szatanista,Poland,12180
 Keeptreal,Mongolia,12624
 Stormrage,Mongolia,13951
 MATTyx,Brazil,11735
 Rapand,Denmark,13070
 Fenon,Poland,11289
 Pac1nn,Mongolia,12625
 koreux,United States,10844
 elaindr,Poland,13071
 vallarn,Sweden,11290
 zavy,Portugal,13952
 clutch,United States,13514
 Qavani,Poland,12181
 GUTO22,Brazil,11736
 Fyter,Mongolia,12626
 hypn,Serbia,13072
 maL,United States,10845
 koyot,Poland,12182
 Temperature,United States,13515
 SenseiSai,Germany,11291
 rik0k0,United States,11737
 jahrasta,Portugal,13953
 dee,United States,10846
 yannii,Germany,11292
 Achellis,Mongolia,12627
 ONE,Poland,13073
 SFClean,United States,13516
 FaRsh1d,Iran,12183
 dkzz,Brazil,11738
 V!ru$s,Jordan,13954
 PORKiEE,United States,10847
 timon,Korea,13074
 EkujukE,United States,13517
 Avenger,Mongolia,12628
 whatz,Portugal,11293
 shz,Brazil,11739
 B2K,Jordan,13955
 RaSHNeSS,Iran,12184
 Supreme,China,10848
 kyoage,Brazil,11740
 R1ven,Jordan,13956
 flaw,Australia,13075
 REVOLTE,Mongolia,12629
 caveman,Portugal,11294
 Freelo,United States,13518
 h0Lt,United States,12185
 Not7,China,10849
 donath,Brazil,11741
 mK4,Jordan,13957
 seer,Australia,13076
 Soulless,Mongolia,12630
 radk1ng,Sweden,11295
 MEETYOURMAKERS,Pakistan,12186
 Ensane,United States,13519
 PLA,China,10850
 minimal,Argentina,11742
 Patti,Denmark,13077
 dulguun,Mongolia,12631
 XaTra,Iraq,13958
 bensmitheR,France,11296
 Excali,India,12187
 becker,United States,13520
 barce,Japan,12188
 shon1x,Mongolia,12632
 jok,France,11297
 zinGOD,Brazil,11743
 havan,Lithuania,13959
 derciak,Poland,10851
 Reality,United States,13521
 Madsiaten,Denmark,13078
 jwL64,Taiwan,12189
 Garflex,Philippines,12633
 chrisM,France,11298
 ArnoZ1K4,Brazil,11744
 fess0r,Denmark,13079
 Codey,United States,13522
 fELLA,Lithuania,13960
 shhhack,Slovakia,10852
 jhd,Taiwan,12190
 vnijdag,Indonesia,12634
 ReX,Denmark,13080
 luk,Brazil,11745
 xerus,France,11299
 EMENK,Slovakia,10853
 rlz,Portugal,13961
 X23,United States,13523
 Lux0,Denmark,13081
 ChanZ,Taiwan,12191
 YJ,Brazil,11746
 AStRO,Indonesia,12635
 tero,Portugal,13962
 kv,France,11300
 cHEEtur,United States,13524
 fake,Romania,10854
 hRRR,Taiwan,12192
 pokyZz,Czech Republic,13082
 jnt,Brazil,11747
 PRLDS,Portugal,13963
 panda,Portugal,10855
 TEKO,France,11301
 SKYdrake,Thailand,13525
 hime,Indonesia,12636
 june,Indonesia,12637
 NorT,Brazil,11302
 HaugeN,Norway,10856
 bee,Taiwan,12193
 raafa,Brazil,11748
 lui,Poland,13083
 Akino,Thailand,13526
 Born^,Portugal,13964
 CAN7ONA,Indonesia,12638
 pushu,Norway,10857
 MYM,Thailand,13527
 kicks,Sweden,13084
 synk,Portugal,13965
 bravo,Pakistan,12194
 KriLLe,Sweden,11303
 kYOShix,Brazil,11749
 RAMI,Thailand,13528
 luDAcriS,Pakistan,12195
 mazi,Denmark,10858
 Spitroast,Australia,12639
 jay,Portugal,13966
 TAI,Russia,13085
 Meddo,Sweden,11304
 cHk,Brazil,11750
 Stingrayz,Australia,12640
 kOS,Russia,13086
 NikoHeiseN,Denmark,10859
 saeeiN,Pakistan,12196
 HIDDEN,Portugal,13967
 Faraday,Thailand,13529
 WAKEE,Sweden,11305
 slot,Brazil,11751
 MattyS,Australia,12641
 f0rest,Russia,13087
 MUSE,Pakistan,12197
 shadow,Sweden,11306
 nic0w,Denmark,10860
 Lexor,Mongolia,13968
 ShutAsY,Brazil,11752
 M4R777iN,China,13530
 traNz,Pakistan,12198
 ragE,Denmark,10861
 Keeyto,Australia,12642
 pounh,Lithuania,11307
 felk,Brazil,11753
 4yk,China,13531
 fURI,Russia,13088
 DozemeisteR,Mongolia,13969
 meliniom,Denmark,10862
 Shkr,Australia,12643
 KriminaL,Pakistan,12199
 Shelby,Russia,13089
 kyle,Malta,11754
 COcoSUPERSTARS,France,11308
 cyan,China,13532
 temukRate,Mongolia,13970
 QZIANNN,France,13090
 Storax,Pakistan,12200
 MrMagoo,United States,13971
 MAKER,Portugal,10863
 cyX,Australia,12644
 JKelele,Malta,11755
 razyN,Germany,11309
 1osst4ux1,China,13533
 Elect,France,13091
 ty1er,United States,13972
 Reming,Portugal,10864
 pulzG,Germany,11310
 Dazr,Pakistan,12201
 brinK,Malta,11756
 JustnatioN,Kuwait,12645
 doomi,Sweden,13534
 Chimmy,United States,13973
 Surr,Russia,11311
 LowaN,Belgium,13092
 kHASTiN,Portugal,10865
 BigggD,Taiwan,12202
 haeftig,Sweden,13535
 Powess,Malta,11757
 kAzoo,Syria,12646
 Zorb,United States,13974
 DeaTh,Spain,13093
 Flydead,Portugal,10866
 fanty4,Russia,11312
 Angel,Vietnam,12203
 graceJESUS,India,12647
 SHIFTY,Sweden,13536
 Giga,Argentina,11758
 BGD,Russia,11313
 Iceyy,United States,13975
 Vasili,Spain,13094
 Creed,India,12648
 AriEl,Argentina,11759
 Jujje,Sweden,13537
 dFx,Belgium,12204
 memz,Portugal,10867
 feR,Spain,13095
 MKN,Sweden,13538
 boX,Belarus,13976
 Maros,Russia,11314
 hirakuza,Argentina,11760
 frnnd2SHAE,Belgium,12205
 plat,Portugal,10868
 zEx,India,12649
 cyraX,Belgium,12206
 element,Mongolia,10869
 pablinka,Argentina,11761
 Zarth,India,12650
 polakls,Argentina,13096
 fnyekes,Belarus,13977
 Danger,Russia,11315
 LK,Sweden,13539
 kabal,Mongolia,10870
 beast,Argentina,13097
 waLLy,Belgium,12207
 Skeight,Sweden,13540
 chline,Switzerland,11762
 Hades,India,12651
 forb,Lithuania,11316
 Coffee,Belarus,13978
 jcrueL,United States,10871
 ndrEEE,Italy,12652
 LittlesataN,Spain,13098
 wondr,Belgium,12208
 forGEt1,Lithuania,11317
 Merca,Switzerland,11763
 Coco,Sweden,13541
 Desshustle,Belarus,13979
 KNF,Macedonia,10872
 kzealos,Belgium,12209
 OLR,Albania,11764
 Rayd3r,Italy,12653
 lollipop21k,Belarus,13980
 Diva,Norway,13542
 flipside,Lithuania,11318
 Zeld,Spain,13099
 plavi,Macedonia,10873
 Lee,Russia,13981
 willrrxo,Belgium,12210
 Tex58,Italy,12654
 sUPER,Sweden,13543
 Malwar3,Albania,11765
 elo,Sweden,11319
 Flyingmice,Hong Kong,13100
 Glovee,Turkey,10874
 MORRAN,Sweden,13544
 AntO_oNNN,Belgium,12211
 Forester,Russia,13982
 Ad1,India,11766
 Mario,India,12655
 Carcass,Lithuania,11320
 Svbb,Hong Kong,13101
 kero,Turkey,10875
 JackieJay,Sweden,13545
 Ludi,Singapore,12212
 Yiya,China,13983
 Plaxey,Australia,11767
 Undercover,Lithuania,11321
 Goalie,Italy,12656
 Despair,China,13102
 m4Rk0,Serbia,10876
 by,Indonesia,12213
41,China,13546
 Visionkim,China,13984
 JvX,Australia,11768
 respawn,Lithuania,11322
 DESTROYER,India,12657
 lollipopk,China,13103
 3nable,Malaysia,13547
 SamueL9613,Indonesia,12214
 BlackMamba,China,10877
 JXS,China,13985
 MonsTerr,India,12658
 Crafty,New Zealand,11769
 haflex,Lithuania,11323
 pikatwist,China,13104
 aure,Indonesia,12215
 RiN,China,10878
 ProjectSolo,Norway,13548
 BadBull,India,12659
 rafa,Brazil,13986
 Efexas,Lithuania,11324
 Troster,Australia,11770
 reverie,China,13105
 IfoneKilla,India,12660
546,China,10879
 PinkANGEEEL,Turkey,13549
 Snez,Australia,11771
 MASSACRE,Indonesia,12216
 bxr,Brazil,13987
 Tony,Iceland,11325
 Kesszike,Hungary,13550
 kinkybdsm,Iceland,11326
 yuraohs,Brazil,13988
3,China,10880
 rulez,India,12661
 Nosgee,Indonesia,12217
 Modd,Australia,11772
 Aee1essn,China,13106
 S4nj1ca,Serbia,13551
 .K9 ,Australia,11773
 Roc,China,10881
 ryot,Brazil,13989
 PredatoR,India,12662
 roo,Brazil,11327
 JdF,Singapore,12218
 MiniKt,China,13107
 alikea,France,13552
 vn,Brazil,11328
 Swanky,Australia,11774
 frt,Brazil,13990
 ProuD,India,12663
 imquattroporte,China,13108
 Fz1,China,10882
 pnd,Singapore,12219
 rascal.K,China,13109
 ToveLo,China,10883
 leo_druNky,Brazil,11329
 zoid,Australia,11775
 VNko,Bulgaria,13991
 Miss Rage,Austria,13553
 FINDY,Thailand,12220
 RioMeisteR,India,12664
 yatan,Brazil,11330
 sukram,South Africa,13554
 ChrisMaQ,China,10884
 Castz,Thailand,12221
 Zix,Bulgaria,13992
 YX,China,13110
 Jt,Australia,11776
 foResT,India,12665
 eiei,Thailand,12222
 f11,Brazil,11331
 Mr.six,China,10885
 Xiatian,China,13111
 Maden,Montenegro,11777
 Voldemordt,South Africa,13555
 myth,Bulgaria,13993
 pashasahil,India,12666
 arte1,Montenegro,11778
 BORKUM,Philippines,13994
 raiNySwOrD,Thailand,12223
 RtZ,India,12667
 horvy,Brazil,11332
 Nurfed,United States,10886
 hyper_M,China,13112
 phoonz,South Africa,13556
 witz,Philippines,13995
 LEAD,India,12668
 Protox,United States,10887
 Barkk,Montenegro,11779
 Tzk,Thailand,12224
 sad,Russia,13113
 zam,Brazil,11333
 Blaze,South Africa,13557
 migz,Philippines,13996
 NOs,Vietnam,12225
 asani,United States,10888
 funny,Russia,13114
 Aeneemal,India,12669
 Pez,Australia,11780
 Beast,South Africa,13558
 pavel,Brazil,11335
 JoSeKi,Bulgaria,13997
 FoxceFF,India,12670
 Saz,Australia,11781
 Valley,Vietnam,12226
 Rus,South Africa,13559
 Lumberjack,Canada,10889
 Sephiroth,China,13115
 MAXX.,Slovakia,13998
 slv,Brazil,11336
 raWkus,India,12671
 bNy,Vietnam,12227
 Toad,United States,10890
 jolietoG,Norway,13560
 Shans,Australia,11782
 miget,China,13116
 RCF,Brazil,11337
 forji,Slovakia,13999
 Black0ut,United Arab Emirates,12672
 shouta,Vietnam,12228
 Monal,Mexico,10891
 ptr,Finland,13561
 Frasbr,Australia,11783
 MMBY,China,13117
 daxen,Czech Republic,14000
 ckhulk,Brazil,11338
 b1nm7mdd,United Arab Emirates,12673
 MarkE,Mexico,10892
 Simmo,Australia,11784
 Hedevilro,China,13118
 pheini,Finland,13562
 dinamo,Argentina,11339
 luntaxE,Turkey,14001
 Slice,United Arab Emirates,12674
 patslideR,Australia,11785
 Koma,China,13119
 Narfi,Iceland,13563
 get_PAPERBOYd,United States,10893
 Mandy,Vietnam,12229
 Blacklife,Norway,14002
 P3PS,United Arab Emirates,12675
 knoww,Argentina,11340
 smoov,Australia,11786
 PPOverdose,Thailand,13564
 faith,China,13120
 simplerandy,Canada,10894
 Xiah,Vietnam,12230
 b1ake,Australia,11787
 potatonator,Philippines,11341
 WagWan,United Arab Emirates,12676
 Tw1n,Ukraine,13121
 Tangen,Norway,14003
 KINGb,South Africa,13565
 B-rand0m,United States,10895
 Naokai01,Vietnam,12231
 SKip,Brazil,11342
 Genesisz,Canada,10896
 baileyk1d,Australia,11788
 NiMZ,India,12677
 shynW,Vietnam,12232
 arNolder,Denmark,14004
 ki$$,Russia,13122
 CaNNiE,Czech Republic,13566
 Kim,Vietnam,12233
 Misfit,Australia,11789
 BuNTy,India,12678
 StrongLegs,Canada,10897
 Salted,Croatia,14005
 Blogg1s,Czech Republic,13567
 MOONBOW,China,13123
 SHiPZ,Bulgaria,11343
 MC,Australia,11790
 FRAM,Canada,10898
 frostyy,Russia,12234
 Babu Jalela,India,12679
 Nichu,Poland,14006
 AJTT,Czech Republic,13568
 Leh,Poland,13124
 Hugoo,Sweden,11344
 paketa,Russia,12235
 sharp,United States,10899
 nezz,Australia,11791
 Tudson64,Poland,14007
 sAvAgE,India,12680
 Valencio,Czech Republic,13569
 MooN,Germany,13125
 Limpone,Sweden,11345
 TEGBIS,Russia,12236
 bayKo,United States,10900
 jkaz,Australia,11792
 MFerrari10,Brazil,14008
 fazen,Slovakia,13570
 IamSan,Germany,13126
 KamrateN,Sweden,11346
 dash,Australia,11793
 Zabey,Russia,12237
 MaNi,Pakistan,12682
 ktt,Brazil,14009
 MustanG,Hungary,13571
 aLvAr-,Jordan,11347
 Trashhero,Germany,13127
 mummAy,United States,10901
 zmb,Brazil,14010
 vas,Australia,11794
 ARCTURUS,Korea,12683
 sqpy,Russia,12238
 Emis2,Latvia,13572
 mandik,Serbia,11348
 DrewiN,Germany,13128
 rL,Australia,11795
 r4ul,Brazil,14011
 arthles,Latvia,13573
 pixeNN,Russia,12239
 gogi,Venezuela,10902
 Paboon,Korea,12684
 dare1g,Serbia,11349
 TurboDrake,Iceland,13129
 Jhow,Brazil,14012
 MagnetSh0CK,United States,13574
 CRUEL,Russia,12240
 Aron,Korea,12685
 miNideGreez,Iceland,13130
 Oalep,United States,10903
 cadius,Australia,11796
 smartshi,China,11350
 KARNAGE,United States,10904
 moki,China,11351
 IaN,Brazil,14013
 xizy,United States,13575
 sian,Korea,12686
 Flash_1,Russia,12241
 Dread,Australia,11797
 EddezeNNN,Iceland,13131
 Fat,Brazil,14014
 dAns,Russia,12242
 Alcatraz,Canada,10905
 Surge,China,11352
 dark,Korea,12687
 pacifist,United States,13576
 byyytheway,Iceland,13132
 Kicknkill,Australia,11798
 perfect,Ukraine,12243
 Verrtic,United States,10906
 Kanvy,United States,13133
 Nox,Brazil,14015
 1ke,China,11353
 bong9,Korea,12688
 Ixz,United Kingdom,11799
 epathy,United States,13577
 Sergiz,Ukraine,12244
 Saosin,United States,10907
 Jonn,Brazil,14016
 Inory,China,11354
 treblenaX,United States,13134
 willyKS,Indonesia,11800
 Grim_,United States,13578
 max,Korea,12689
 DarkS1DE,Ukraine,12245
 QKA,China,11355
 MIND,Norway,14017
 ShockeM,United States,10908
 Xtinct,Australia,11801
 m5s,Korea,12690
 something,United States,13135
 Lokier,United States,13579
 d3NTA,Ukraine,12246
 nqr,China,11356
 creo,Germany,10909
 simix,Belgium,14018
 pride,Korea,12691
 Krazy,United States,13136
 Rightize,United States,13580
 eNvy,New Zealand,11802
 SgtWilly,Canada,14019
 kelele,China,11357
 Fluent Swede,Australia,11803
 SLyCE,France,13137
 lodd,Russia,12247
 Krabbovich,Denmark,10910
 r1bera,Korea,12692
 Trysoft,United States,13581
 Bewd,United States,14020
 Mad,Korea,12693
 majestic,Canada,11804
 Maka,France,13138
 Dox,Denmark,10911
 sQint,Russia,12248
 0i,China,11358
 ohkee,United States,13582
 Chaka,France,13139
 asxp,United States,13583
 Amped,United States,14021
 zen1th,Korea,12694
 Stabilos,Denmark,10912
 CHEHOL,Russia,12249
 KenNee,Australia,11805
 future,China,11359
 lanhero,United States,13584
 hyde,Korea,12695
 Skyyart,France,13140
 Complox,Denmark,10913
 shonk,United States,14022
 kplus,United Kingdom,12250
 JD,Australia,11806
 Wolfy,Australia,11807
 Pase52,France,14023
 huynh,Canada,13585
 Header,Korea,12696
 LnR,France,13141
 wafu,United Kingdom,12251
 Sebmo,Denmark,10914
 eason,China,11361
 DOUBEIB,France,14024
 xeL,Australia,11808
 kHRYSTAL,Korea,12697
 tr1p,China,11362
 CrasheR,Sweden,13142
 retrQ,United States,13586
 Zealous,Denmark,10915
 Nukeddog,United Kingdom,12252
 c.c,Korea,12698
 flick1B,Peru,13587
 ivy,China,11363
 NEAR,France,14025
 B-Con,Denmark,10916
 forcetolive,Sweden,13143
 Straxx,Australia,11809
 Skuxz,United Kingdom,12253
 Outlet,China,11364
 STOMP,Poland,12699
 Luzuh,United Kingdom,12254
 impactt,United States,13588
 |F|oxeyyy,Sweden,13144
 Ham der,Denmark,10917
 Dominus,Greece,11810
 Myste2y,Thailand,14026
 aesthetic,United States,13145
 Spongey,United States,13589
 AznNightHawk,Denmark,10918
 Philo,United Kingdom,12255
 EthAnlele,Thailand,14027
 goyd,Poland,12700
 Castle,Malaysia,11811
 Jun,China,11365
 hyjuN,Germany,12701
 maitEE,Thailand,14028
 Input,United States,13590
 Average Joe,Denmark,10919
 velox,United Kingdom,12256
 JRM,Malaysia,11812
 cj,Canada,13146
 fausty,China,11367
 KCS,Germany,12702
 kaLeL,Brazil,14029
 PSL,Denmark,10920
 FrizeR,Israel,11813
 turner,United States,13591
 pr,Korea,12257
 Prodigy,United States,14030
 Izzy,Malaysia,12703
 zi,Israel,11814
 sciNey,Denmark,10921
 supahershey,United States,13592
 biN,Korea,12258
 brieF,Denmark,13147
 Krazy,China,11368
 mitta,Netherlands,12704
 anarkez,Israel,11815
 IsN,Denmark,10922
 joebotz,United States,14031
 NoViyy,United States,13593
 CoSa,Korea,12259
 Radifaction,Norway,13148
 CheckerEight,China,11369
 ropz,Estonia,11816
 rilax,Netherlands,12705
 failzzr,Germany,10923
 RybotZ,United States,14032
 0wl,United States,13594
 paperjet,Korea,12260
 freddah,Norway,13149
 Just1n,China,11370
 saM,Sweden,11817
 OwenN,United States,14033
 ,Argentina,12706
 OlleBolle,Denmark,10924
 zeon,Norway,13150
 crazylegs,United States,13595
 SPIRIT,Korea,12261
77,China,11371
 phillz0r,Sweden,11818
 WayZ,Denmark,10925
 DeZ-,United States,14034
 d1rbY,Germany,12707
 Thor,Norway,13151
 jAMMiN,United States,13596
 lugn,Brazil,12262
 fly4,Sweden,11819
 kyj,Korea,11372
 HypeNR,United States,14035
 Panda,Denmark,10926
 rigoN,Switzerland,12708
 evstyle,United States,13597
 Luke,Taiwan,13152
 fagger,Hong Kong,12263
 Fox,India,11820
 hyoil,Korea,11373
 Teacher K,Vietnam,13598
 Monkey,Denmark,10927
 TheGreatOne,Canada,12709
 Smile,Russia,12264
 Welshyy,United States,14036
 HPR,Australia,13153
 Kinto,Armenia,11821
 P1NG,Thailand,11374
 Penguin,Denmark,10928
 Pooh,Thailand,13599
 gMd,Canada,12710
 spyrox,Estonia,12265
 Ecksdeeee,United States,14037
 t0niac,Australia,13154
 sh0w,Armenia,11822
 --editme,China,11375
 hoveRR,Syria,13600
 LenNox,United States,14038
 simma,Norway,10929
 krZ,Canada,12711
 Desmond,Estonia,12266
 Speed4k,Russia,13155
 ChestoooR,Armenia,11823
 start,China,11376
 Lui,United States,14039
 eQuals,Canada,12712
 Subz3r0,United Arab Emirates,13601
 ozy,Estonia,12267
 RuFire,Russia,13156
 Hi-5IVE,Denmark,10930
 faty,Armenia,11824
 Ethan,China,11377
 floppy,United States,12713
 Sa1,Estonia,12268
 Jerry,Russia,13157
 farmaN,Armenia,11825
 nicoodoz,Iran,13602
 bobaa,United States,14040
 pino,Argentina,11378
 bMAX,United States,12714
 Jyo,Estonia,12269
 herobb,Canada,14041
 heyroman,Russia,13158
 naD,Vietnam,13603
 KnyazJun7or,Armenia,11826
 Pallezkowich,Denmark,10931
 ROACH,Sri Lanka,11379
 sinner,Denmark,10932
 Buffs,Cyprus,11827
 cathal,Russia,13159
 fzaN,United Kingdom,13604
 BL1TZ,Australia,12715
 TunGY,Hong Kong,11380
 PROMOSKI,Canada,14042
 Pro.,Philippines,12270
 dmg,Russia,13160
 Furok,Cyprus,11828
 em1N,Sweden,13605
 ren,Australia,12716
 Meh,Denmark,10933
 Poheart,Hong Kong,11381
 moose,Canada,12271
 virulent,Canada,14043
 DarkNot,Cyprus,11829
 bDOZ,Russia,13161
 arcaNe,Netherlands,12717
 Kahlen,Denmark,10934
 ckf,Hong Kong,11382
 PeanutFTW,United States,14044
 Trollkarlen,Sweden,13606
 cardiac,Canada,12272
 Dima,Cyprus,11830
 paredao,Brazil,13162
 Revenant,Netherlands,12718
 fantasyy,Denmark,10935
 BeN,Sri Lanka,11383
 dav0ke,Canada,14045
 creative,Sweden,13607
 tekaru,Canada,12273
 BEASTy,Belgium,12719
 VengeanZ,Denmark,10936
 Reav,Sri Lanka,11384
 nixon,Canada,14046
 otto,Cyprus,11831
 yimi,Argentina,13163
 Rebdiwow,Kuwait,13608
 jdoves,Canada,12274
 splint,Denmark,10937
 mirart,Russia,12720
 YanLi,Taiwan,11385
 blaM,Canada,14047
 simpe,Sweden,11832
 Faker,Kuwait,13609
 plushkin,Russia,13164
 V3tis,Canada,12275
 kiR,Denmark,10938
 tigerw0lf,Russia,12721
 crazyface,Taiwan,11386
 Highspeed,United States,14048
 drasec,Sweden,11833
 appen,Ukraine,13165
